Sistema de Informa��es Hidrol�gicas
Vers�o Web 3.0
� 2018 Ag�ncia Nacional de �guas (ANA)

NivelConsistencia: 1 = Bruto, 2 = Consistido
TipoMedicaoChuvas: 1 = Pluvi�metro, 2 = Pluvi�grafo, 3 = Data logger
Status: 0 = Branco, 1 = Real, 2 = Estimado, 3 = Duvidoso, 4 = Acumulado

Restri��es da consulta:
C�digo da Esta��o:01036013


EstacaoCodigo;NivelConsistencia;Data;TipoMedicaoChuvas;Maxima;Total;DiaMaxima;NumDiasDeChuva;MaximaStatus;TotalStatus;NumDiasDeChuvaStatus;TotalAnual;TotalAnualStatus;Chuva01;Chuva02;Chuva03;Chuva04;Chuva05;Chuva06;Chuva07;Chuva08;Chuva09;Chuva10;Chuva11;Chuva12;Chuva13;Chuva14;Chuva15;Chuva16;Chuva17;Chuva18;Chuva19;Chuva20;Chuva21;Chuva22;Chuva23;Chuva24;Chuva25;Chuva26;Chuva27;Chuva28;Chuva29;Chuva30;Chuva31;Chuva01Status;Chuva02Status;Chuva03Status;Chuva04Status;Chuva05Status;Chuva06Status;Chuva07Status;Chuva08Status;Chuva09Status;Chuva10Status;Chuva11Status;Chuva12Status;Chuva13Status;Chuva14Status;Chuva15Status;Chuva16Status;Chuva17Status;Chuva18Status;Chuva19Status;Chuva20Status;Chuva21Status;Chuva22Status;Chuva23Status;Chuva24Status;Chuva25Status;Chuva26Status;Chuva27Status;Chuva28Status;Chuva29Status;Chuva30Status;Chuva31Status
1036013;1;01/01/1971;1;29,2;44,2;30;4;1;1;0;;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;5,8;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,7;0,0;8,5;0,0;0,0;0,0;29,2;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
1036013;1;01/12/1970;1;8,9;15,7;12;2;1;1;0;848,5;1;0,0;0,0;0,0;0,0;0,0;0,0;6,8;0,0;0,0;0,0;0,0;8,9;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
1036013;1;01/11/1970;1;25,1;25,1;9;1;1;1;0;848,5;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;25,1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
1036013;1;01/10/1970;1;25,1;25,1;9;1;1;1;0;848,5;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;25,1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
1036013;1;01/09/1970;1;26,2;59,7;15;4;1;1;0;848,5;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;26,2;0,0;0,0;0,0;0,0;17,2;0,0;0,0;0,0;12,1;0,0;0,0;4,2;0,0;0,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
1036013;1;01/08/1970;1;21,7;85,4;16;7;1;1;0;848,5;1;0,0;0,0;0,0;0,0;13,8;0,0;12,2;0,0;7,5;0,0;0,0;0,0;14,8;0,0;0,0;21,7;0,0;2,6;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;12,8;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
1036013;1;01/07/1970;1;30,3;156,5;28;10;1;1;0;848,5;1;0,0;0,0;0,0;0,0;9,5;0,0;0,0;0,0;0,0;5,5;7,4;0,0;0,0;0,0;0,0;0,0;21,6;0,0;0,0;0,0;3,2;0,0;0,0;0,0;28,1;0,0;8,8;30,3;0,0;25,1;17,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
1036013;1;01/06/1970;1;18,2;70,1;8;8;1;1;0;848,5;1;0,0;0,0;16,8;0,0;0,0;0,0;3,2;18,2;2,1;12,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;8,4;0,0;0,0;0,0;6,2;3,2;0,0;0,0;0,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
1036013;1;01/05/1970;1;41,2;88,5;8;5;1;1;0;848,5;1;25,1;0,0;0,0;0,0;0,0;0,0;0,0;41,2;0,0;0,0;0,0;0,0;0,0;0,0;12,3;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;6,3;0,0;0,0;0,0;0,0;0,0;3,6;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
1036013;1;01/04/1970;1;50,1;136,7;26;7;1;1;0;848,5;1;0,0;0,0;0,0;9,0;15,8;0,0;0,0;0,0;0,0;0,0;0,0;0,0;13,8;0,0;0,0;14,2;0,0;0,0;0,0;0,0;0,0;0,0;22,0;0,0;0,0;50,1;0,0;0,0;11,8;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
1036013;1;01/03/1970;1;18,0;57,0;13;7;1;1;0;848,5;1;0,0;0,0;0,0;2,4;0,0;0,0;0,0;3,8;0,0;0,0;4,2;0,0;18,0;0,0;10,2;0,0;0,0;6,8;0,0;11,6;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
1036013;1;01/02/1970;1;42,2;82,2;9;5;1;1;0;848,5;1;0,0;0,0;2,0;0,0;3,0;0,0;0,0;25,0;42,2;0,0;0,0;0,0;0,0;0,0;10,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;
1036013;1;01/01/1970;1;10,2;46,5;4;7;1;1;0;848,5;1;0,0;6,2;0,0;10,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;6,5;0,0;0,0;5,9;0,0;0,0;5,2;0,0;10,1;0,0;2,4;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
1036013;1;01/12/1969;1;4,7;4,7;20;1;1;1;0;1543,90002441406;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;4,7;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
1036013;1;01/11/1969;1;9,6;16,1;21;2;1;1;0;1543,90002441406;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;9,6;6,5;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
1036013;1;01/10/1969;1;12,1;23,9;4;2;1;1;0;1543,90002441406;1;0,0;0,0;0,0;12,1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;11,8;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
1036013;1;01/09/1969;1;30,1;51,0;25;4;1;1;0;1543,90002441406;1;8,5;0,0;0,0;1,2;0,0;0,0;11,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;30,1;0,0;0,0;0,0;0,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
1036013;1;01/08/1969;1;10,5;43,9;22;7;1;1;0;1543,90002441406;1;0,0;4,1;0,0;0,0;0,0;7,3;0,0;0,0;6,8;0,0;3,9;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;10,5;7,5;0,0;0,0;0,0;0,0;3,8;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
1036013;1;01/07/1969;1;48,2;323,7;8;15;1;1;0;1543,90002441406;1;0,0;4,6;24,8;28,2;0,0;11,8;15,1;48,2;0,0;0,0;0,0;0,0;33,6;0,0;10,8;0,0;31,4;39,2;28,5;0,0;0,0;22,4;0,0;0,0;14,2;0,0;0,0;0,0;0,0;6,8;4,1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
1036013;1;01/06/1969;1;55,2;273,8;9;11;1;1;0;1543,90002441406;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;55,2;15,8;23,2;0,0;0,0;0,0;0,0;6,8;0,0;29,4;0,0;0,0;0,0;0,0;0,0;50,8;27,7;6,5;8,4;0,0;45,2;4,8;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
1036013;1;01/05/1969;1;83,6;237,2;30;10;1;1;0;1543,90002441406;1;0,0;0,0;0,0;0,0;16,8;0,0;0,0;8,6;0,0;6,8;0,0;12,2;0,0;34,2;12,2;0,0;0,0;0,0;37,2;0,0;0,0;11,2;0,0;0,0;0,0;0,0;14,4;0,0;0,0;83,6;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
1036013;1;01/04/1969;1;83,6;237,4;2;11;1;1;0;1543,90002441406;1;0,0;83,6;29,8;0,0;5,2;0,0;0,0;0,0;0,0;9,8;0,0;0,0;0,0;14,4;0,0;3,6;0,0;50,5;0,0;0,0;0,0;15,1;6,4;0,0;5,6;0,0;0,0;0,0;13,4;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
1036013;1;01/03/1969;1;22,6;109,4;4;11;1;1;0;1543,90002441406;1;0,0;0,0;0,0;22,6;0,0;0,0;0,0;0,0;0,0;0,0;6,1;0,0;4,4;0,0;0,0;14,2;0,0;0,0;0,0;6,8;0,0;0,0;19,1;4,2;10,6;0,0;6,4;0,0;10,2;0,0;4,8;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
1036013;1;01/02/1969;1;52,2;150,4;11;5;1;1;0;1543,90002441406;1;0,0;38,2;0,0;19,6;0,0;0,0;0,0;0,0;0,0;0,0;52,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;18,8;0,0;21,6;0,0;0,0;0,0;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;
1036013;1;01/01/1969;1;36,2;72,4;28;6;1;1;0;1543,90002441406;1;0,0;11,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;6,8;0,0;0,0;0,0;0,0;0,0;11,2;0,0;0,0;0,0;3,2;0,0;36,2;0,0;0,0;3,8;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
1036013;1;01/12/1968;1;12,8;12,8;19;1;1;1;0;1350,09997558594;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;12,8;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
1036013;1;01/11/1968;1;37,0;52,2;23;4;1;1;0;1350,09997558594;1;0,0;3,1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;37,0;10,2;0,0;0,0;0,0;0,0;1,9;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
1036013;1;01/10/1968;1;6,9;6,9;23;1;1;1;0;1350,09997558594;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;6,9;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
1036013;1;01/09/1968;1;17,6;34,7;26;3;1;1;0;1350,09997558594;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;13,2;0,0;3,9;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;17,6;0,0;0,0;0,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
1036013;1;01/08/1968;1;30,7;112,4;16;9;1;1;0;1350,09997558594;1;3,1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;10,2;14,8;11,3;30,7;0,0;0,0;0,0;0,0;0,0;0,0;10,1;0,0;12,8;8,2;0,0;11,2;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
1036013;1;01/07/1968;1;40,2;194,8;17;14;1;1;0;1350,09997558594;1;0,0;0,0;8,7;9,2;39,6;0,0;0,0;21,2;0,0;0,0;0,0;0,0;8,2;0,0;10,1;5,7;40,2;10,4;11,2;8,2;0,0;0,0;0,0;0,0;0,0;7,2;0,0;0,0;0,0;2,1;12,8;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
1036013;1;01/06/1968;1;31,2;170,2;12;15;1;1;0;1350,09997558594;1;0,0;4,8;15,2;5,2;0,0;5,3;21,4;0,0;0,0;11,4;28,9;31,2;0,0;0,0;0,0;0,0;14,2;15,1;0,0;2,2;7,1;0,0;0,0;3,3;0,0;2,8;0,0;0,0;2,1;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
1036013;1;01/05/1968;1;58,2;321,7;26;18;1;1;0;1350,09997558594;1;0,0;9,8;0,0;0,0;35,2;12,1;5,8;15,1;0,0;7,8;0,0;3,8;0,0;27,2;0,0;5,2;0,0;0,0;0,0;27,2;13,8;7,3;0,0;9,2;28,6;58,2;28,9;15,1;0,0;11,4;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
1036013;1;01/04/1968;1;54,8;221,5;26;9;1;1;0;1350,09997558594;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;13,8;16,2;0,0;0,0;0,0;0,0;0,0;12,6;0,0;0,0;0,0;6,8;22,4;53,2;54,8;31,2;10,5;0,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
1036013;1;01/03/1968;1;19,8;122,9;20;13;1;1;0;1350,09997558594;1;0,0;0,0;0,0;0,0;1,2;14,8;0,0;4,2;5,5;0,0;0,0;0,0;18,2;11,8;12,2;10,4;0,0;0,0;0,0;19,8;0,0;1,9;6,8;0,0;0,0;5,6;0,0;0,0;0,0;0,0;10,5;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
1036013;1;01/02/1968;1;34,4;46,7;2;4;1;1;0;1350,09997558594;1;0,0;34,4;0,0;0,0;0,0;1,3;0,0;0,0;4,9;0,0;0,0;0,0;0,0;0,0;0,0;6,1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;
1036013;1;01/01/1968;1;13,1;53,3;24;9;1;1;0;1350,09997558594;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,8;0,0;9,5;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;7,5;0,0;13,1;2,9;6,9;10,8;0,3;0,0;0,0;0,5;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
1036013;1;01/12/1967;1;35,5;99,2;29;6;1;1;0;1395,80004882812;1;0,0;0,0;0,0;0,0;0,0;7,1;2,9;0,0;0,0;0,0;0,0;0,0;0,0;10,9;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;12,5;30,3;35,5;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
1036013;1;01/11/1967;1;0,0;0,0;1;0;1;1;1;1395,80004882812;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
1036013;1;01/10/1967;1;18,4;50,3;10;6;1;1;0;1395,80004882812;1;0,0;6,8;0,0;5,9;0,0;0,0;0,0;7,2;0,0;18,4;9,2;0,0;0,0;0,0;0,0;2,8;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
1036013;1;01/09/1967;1;39,1;78,7;19;5;1;1;0;1395,80004882812;1;0,0;5,6;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;5,8;18,6;0,0;39,1;9,6;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
1036013;1;01/08/1967;1;17,8;73,1;19;7;1;1;0;1395,80004882812;1;0,0;3,6;0,0;0,0;0,0;0,0;0,0;0,0;13,2;0,0;0,0;0,0;5,4;0,0;0,0;0,0;0,0;0,0;17,8;0,0;0,0;0,0;0,0;0,0;5,8;0,0;12,2;15,1;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
1036013;1;01/07/1967;1;87,2;214,5;1;10;1;1;0;1395,80004882812;1;87,2;0,0;0,0;0,0;0,0;8,5;0,0;6,2;0,0;0,0;26,2;0,0;9,8;0,0;0,0;0,0;0,0;34,8;4,5;0,0;0,0;0,0;0,0;0,0;0,0;31,1;0,0;0,0;0,0;4,8;1,4;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
1036013;1;01/06/1967;1;38,2;194,2;11;12;1;1;0;1395,80004882812;1;0,0;8,7;0,0;0,0;0,0;0,0;7,2;0,0;0,0;0,0;38,2;13,1;25,0;0,0;0,0;15,1;9,8;0,0;0,0;37,2;12,8;0,0;5,2;9,1;0,0;12,8;0,0;0,0;0,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
1036013;1;01/05/1967;1;75,2;316,0;3;16;1;1;0;1395,80004882812;1;19,2;0,0;75,2;17,1;0,0;5,4;2,1;0,0;16,1;0,0;5,8;0,0;27,2;10,2;0,0;14,1;0,0;0,0;0,0;2,8;0,0;0,0;0,0;0,0;34,6;27,2;26,4;0,0;23,8;0,0;8,8;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
1036013;1;01/04/1967;1;31,7;195,9;9;12;1;1;0;1395,80004882812;1;0,0;0,0;9,0;0,0;19,2;28,6;0,0;20,2;31,7;0,0;0,0;8,9;11,2;0,0;0,0;9,8;30,2;3,8;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;5,8;17,5;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
1036013;1;01/03/1967;1;27,5;70,6;14;6;1;1;0;1395,80004882812;1;0,0;0,0;0,0;0,0;21,8;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;27,5;0,0;0,0;0,0;10,1;0,0;0,0;0,0;0,0;0,0;5,2;0,0;0,0;0,0;3,4;0,0;0,0;2,6;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
1036013;1;01/02/1967;1;51,9;93,5;8;6;1;1;0;1395,80004882812;1;0,0;0,0;3,2;0,0;0,0;3,9;0,0;51,9;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;19,8;11,2;0,0;0,0;3,5;0,0;0,0;0,0;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;
1036013;1;01/01/1967;1;4,2;9,8;2;3;1;1;0;1395,80004882812;1;0,0;4,2;0,0;3,5;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;2,1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
1036013;1;01/12/1966;1;2,2;3,3;4;2;1;1;0;1908,69995117187;1;0,0;0,0;0,0;2,2;0,0;0,0;0,0;1,1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
1036013;1;01/11/1966;1;10,2;34,0;1;6;1;1;0;1908,69995117187;1;10,2;0,0;0,0;0,0;7,7;1,6;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;4,4;0,0;0,0;0,0;0,0;0,0;4,2;0,0;0,0;0,0;5,9;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
1036013;1;01/10/1966;1;12,4;31,0;31;4;1;1;0;1908,69995117187;1;0,0;6,1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;7,4;0,0;5,1;12,4;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
1036013;1;01/09/1966;1;33,4;187,1;11;13;1;1;0;1908,69995117187;1;11,2;5,1;0,0;10,3;5,8;20,4;13,6;0,0;19,8;0,0;33,4;4,5;9,4;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;13,8;14,6;25,2;0,0;0,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
1036013;1;01/08/1966;1;28,2;98,8;9;10;1;1;0;1908,69995117187;1;0,0;6,5;1,4;0,0;27,1;0,0;6,4;0,0;28,2;0,0;14,2;4,5;0,0;8,2;0,0;1,6;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,7;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
1036013;1;01/07/1966;1;31,1;145,7;22;16;1;1;0;1908,69995117187;1;0,0;0,0;0,0;10,2;5,0;0,0;7,8;8,2;4,6;3,8;0,0;9,0;6,2;9,6;12,2;4,4;0,0;0,0;0,0;14,2;0,0;31,1;0,0;0,0;0,0;13,4;1,8;0,0;0,0;4,2;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
1036013;1;01/06/1966;1;47,2;225,7;4;16;1;1;0;1908,69995117187;1;0,0;38,8;17,2;47,2;0,0;0,0;0,0;0,0;0,0;23,6;7,2;9,1;26,2;1,9;11,2;0,0;9,2;0,0;0,0;4,4;8,0;11,8;0,0;0,0;0,0;4,6;2,5;0,0;0,0;2,8;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
1036013;1;01/05/1966;1;76,8;473,9;29;16;1;1;0;1908,69995117187;1;0,0;2,1;30,3;7,1;12,8;0,0;0,0;0,0;0,0;0,0;0,0;22,8;11,9;0,0;3,8;0,0;0,0;0,0;48,8;23,6;24,2;0,0;0,0;0,0;0,0;25,0;5,9;74,0;76,8;60,8;44,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
1036013;1;01/04/1966;1;104,0;336,5;14;14;1;1;0;1908,69995117187;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;46,2;4,0;14,6;4,2;104,0;26,8;0,0;0,0;0,0;9,0;0,0;32,4;3,5;10,2;2,8;28,8;35,0;0,0;0,0;0,0;15,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
